Step,Sensor26,Sensor32
47,-2.3619474802955813,-1.586029957429089
48,-1.8274875945275932,-1.2926100988094882
49,-1.9452976355852236,-1.3543101402950577
50,-1.9425374382791434,-1.3525267835447392
51,-1.9416813084270435,-1.3507587982937963
52,-1.9338980073988699,-1.3434680881346495
53,-1.6608226117934137,-1.091508616745055
54,-1.6608226117934137,-1.091508616745055
55,-1.8134909135373851,-1.1048880159482466
56,-1.341647920511903,-0.7799961366304927
57,-3.0903792576704587,-1.862896184215409
58,1.6968133493875066,1.9045033464180834
59,1.1282005592416904,0.8796418987383741
60,1.2290363382203946,0.9412773338895885
61,1.241352595132506,0.9874558145136252
62,1.299236570795466,1.0885017051542074
63,0.7421337464678893,0.6820745777628637
64,0.845310769983444,0.770153335629838
65,0.8169310883900258,0.7415795815378262
66,1.0929789185155832,0.9505062532912003
67,1.1269107607643905,0.9822864970186511
68,1.1320644095154122,0.9995164568151086
69,1.139166906456976,1.0064259804645042
70,1.103989832938698,0.9607450491048083
71,1.1080289282476865,0.9767169419159275
72,1.1464423981180032,1.0033373828235796
73,0.9725873920531153,0.8642567436506797
74,1.251631449374368,1.0621604225528476
75,1.2118249241271029,1.0282074422785517
76,1.2106717526796302,1.0267272461007142
77,1.4186436083125327,1.186508912621401
78,1.5020226001181514,1.2284363128158922
79,1.5390589813340698,1.2611980406441083
80,1.5770371446513334,1.3029896078103513
81,1.6048095098215585,1.3426759384193367
82,1.6372920086175022,1.3673343562574904
83,1.7909819715821782,1.4873938969361769
84,1.7799248190432684,1.4801500392033253
85,1.823291080433267,1.5268876556941477
86,1.8821804058182456,1.5848125968398994
87,1.8658975149654728,1.5751623101079586
88,1.8368056900867797,1.5498711306714834
89,1.8108757454373485,1.5241873460406576
90,1.8481576793209713,1.5494813971894983
91,1.867750090968653,1.5712319014269394
92,1.9128628657031148,1.6087240956549222
93,1.8934363231216613,1.5949625658971847
94,1.9005755365127268,1.5947063779225328
95,1.9246285785798845,1.61626641471909
96,1.9861371899866385,1.6749556723187042
97,1.960798493788349,1.6520226750166345
98,2.0745239159509743,1.754757138265741
99,1.9889595193867151,1.705980271725374
100,2.03744668227328,1.7474091256261144
101,2.0756753987325847,1.7808118767639383
102,1.943307659946631,1.6893758890110453
103,1.8628193967553344,1.680362893062281
104,1.8871306526366023,1.6811285546764563
105,1.8444022133241047,1.6353649234267742
106,1.8803088447959304,1.6269543821461343
107,1.719729380412231,1.49310066763665
108,1.6272487752211133,1.416442666791452
109,1.6272487752211133,1.416442666791452
110,1.5235266239622083,1.3120112473699495
111,1.2975027198729159,1.1105383379596758
112,1.2689539434352755,1.0793631073045709
113,1.1998344898494113,1.012594409042523
114,1.2669712816432364,1.0648544869391279
115,1.2249383016899047,1.030430768779678
116,1.2916931822561548,1.0840325699578452
117,1.2586336887898646,1.0496663151478423
118,1.2319494825690913,1.0346131230016224
119,1.1607732063700809,0.9694687413594769
120,1.1724767891498937,0.97658130772024
121,1.175523940144422,0.9882164979571066
122,1.2132120087140268,1.0249895535880582
123,1.261514025180057,1.0482916303506704
124,1.1533552510650578,0.9595267693198999
125,1.1436637644781091,0.9461636183749312
126,1.095471411909164,0.9026591523873598
127,1.0815638117936153,0.8881903909616883
128,1.1513942347586066,0.9490434899652771
129,1.0428922058232635,0.8688789825868294
130,1.070536902246507,0.8853638153322234
131,1.1590920963959155,0.9723326482320866
132,1.2969236032564964,1.0792095257593681
133,1.268812928052758,1.05991929393053
134,1.2737046597982116,1.072015690215349
135,1.2563151979437854,1.0539117432647969
136,1.3362643575695003,1.1235591861321643
137,1.3225711243596323,1.1243732661267034
138,1.459504818523435,1.2500721364651235
139,1.4435425850255192,1.231488892033153
140,1.506122063274837,1.2854459456916723
141,1.4493285132351361,1.238964168021567
142,1.3837619915004333,1.1831652693386716
143,1.363744450553776,1.1575669625407796
144,1.2255093782234068,1.0407452144120573
145,1.2146844422353624,1.0461445809831944
146,1.035820415259799,0.8947757277377717
147,0.9442490305912672,0.8097729320029761
148,0.8825653185043026,0.7405189564235353
149,0.8190308992913615,0.7051122918903703
150,0.8387278830543452,0.7122728401636131
151,0.8053929367668284,0.6906573826175336
152,0.8639723042748948,0.7377149208541841
153,0.7907288177858391,0.6661662512948933
154,0.7417602266580552,0.6175177913213872
155,0.7379361648387268,0.6008098544025013
156,0.7890202014329688,0.634400829591048
157,0.7691788771466055,0.6159140246988445
158,0.6501121371693286,0.5279252086677672
159,0.596946937637983,0.4846073966121784
160,0.4383925132884914,0.3822883150619383
161,0.40551618932750483,0.35311445459799595
162,0.4553952262156193,0.38470035789649093
163,0.33011981416475367,0.2833849698163617
164,0.4679977508161507,0.3976852435979266
165,0.45200974986711195,0.3885912212400606
166,0.44720861701855147,0.38058658363515496
167,0.43728323912036343,0.36909598717064235
168,0.37052783890727564,0.3264784191566193
169,0.32819800780738767,0.2892448741426599
170,0.31054985275354213,0.27579699338750563
171,0.36380475149533636,0.30734033938990674
172,0.4767002440457235,0.4023615622022375
173,0.4745068048145276,0.39896788895363794
174,0.5181696360951676,0.4341597845485435
175,0.6948873272331115,0.5533645988395066
176,0.7305009303811916,0.5815253633265189
177,0.7783032328185006,0.6283151152637557
178,0.8248412890863648,0.6514980091353535
179,0.8076850337090342,0.6372697531321407
180,0.7794633227742505,0.6146443155575142
181,0.7757264730226797,0.6134181824541034
182,0.8028383711593806,0.6465204409079183
183,0.7653014579653847,0.6287140061297941
184,0.7264055142072683,0.6005239415510576
185,0.6890608776135432,0.57590150155375
186,0.7422673638365447,0.6127574403140834
187,0.8314258229358211,0.6815552042104179
188,0.8851775884423617,0.7343867110777627
189,0.877407473787432,0.7220836862973226
190,0.7561631360981078,0.6204202612105719
191,0.7952668289154708,0.6591831316507629
192,0.8080728309313027,0.6759621274830491
193,0.8703332752653118,0.7126214244632441
194,0.9527799470511776,0.7831037861893908
195,0.9165115014209567,0.7676504960682897
196,1.0186523814869763,0.8506766431658638
197,0.8856655566379257,0.7489782516863247
198,0.8835064304011669,0.7480771006990283
199,0.9247409764662504,0.7786162020779657
200,0.9754658330037804,0.8317757271907019
201,0.9420092708659945,0.8057592421555964
202,0.8167557703731896,0.6943927677717123
203,0.7371626376129775,0.6376557230501877
204,0.8178632522662672,0.7223671622953699
205,0.9240891467311428,0.8070421150498702
206,0.9427300784143506,0.8233385671104794
207,1.0753867817304534,0.9322796386560539
208,1.165116522540911,0.9846584520947619
209,1.0889610352795267,0.917436898433321
210,1.061027272233769,0.8914357153036918
211,1.0863248989210952,0.9077784906479113
212,1.0070222454300723,0.8442845345066547
213,0.9883874426738954,0.829291922911815
214,0.8363706177658504,0.7072637033688933
215,1.0303040972357682,0.8707733038270276
216,1.051370618938295,0.8901238694627713
217,1.0153455117822157,0.8524158339179669
218,0.9711615387009596,0.8113646454298608
219,0.9662702991679367,0.8023774054345073
220,0.9780835904290217,0.8140334375807787
221,0.889973425919063,0.7466614263096678
222,0.9859017808626099,0.8048823029574242
223,0.9305792608744173,0.7699518246809806
224,0.8731148571062538,0.713640063176859
225,0.8071342700664571,0.6637647079357635
226,0.6973513711870157,0.5748413306545365
227,0.5418589388066894,0.45711838472510796
228,0.5984460623144271,0.49919991544391057
229,0.6072583751759684,0.5135297556395123
230,0.6720028477339327,0.5702735183383854
231,0.7085294830372638,0.5831622699711249
232,0.6504409519131018,0.5452521485332471
233,0.5493662463878228,0.46183147494029275
234,0.5278777829799147,0.44398244354145666
235,0.4828786979782502,0.41500091463960254
236,0.5334800664102061,0.4604328613567082
237,0.5621760988931911,0.4911808410793307
238,0.5033520200687618,0.4451538228045612
239,0.609203867321778,0.5290671591242276
240,0.6296729088218679,0.5323710857548288
241,0.700221218460095,0.5902674165970948
242,0.6494792725443614,0.5366946180344457
243,0.7058995917372022,0.5832655556900014
244,0.6148961118967239,0.5086515544156649
245,0.5555442340949491,0.4587822444912177
246,0.605718092594367,0.5152427667227945
247,0.5939152011018051,0.5005622060723143
248,0.6208198275364301,0.5418110429595021
249,0.494676432590412,0.4402959303224115
250,0.6226188621021109,0.5443569138508928
251,0.6938001537955796,0.6201072593852537
252,0.8037118080956919,0.7209080990606016
253,0.8399822408088843,0.7509204999748472
254,0.74728275277264,0.695047546988273
255,0.8498552500518441,0.7610429893677811
256,0.7656301013562137,0.6911004975254215
257,0.7293715667584328,0.6776861488103979
258,0.6928015395972017,0.635036822257118
259,0.6693840707220444,0.6183571287786079
260,0.6290861976523474,0.5873788778369458
261,0.5238171870895219,0.500753046918767
262,0.4567580438474218,0.44240635121636723
263,0.49491072090009214,0.481478265650682
264,0.5228362304243295,0.5071080585202844
265,0.47812647857942525,0.46709018803119323
266,0.3912875893064275,0.39814570537682964
267,0.3479710415613635,0.35546933039564815
268,0.3331203683403022,0.3480373025159152
269,0.32604973635694995,0.34488862292658634
270,0.37701845048091764,0.39141753802824003
271,0.4203136005084055,0.44475831555128886
272,0.32586681962122716,0.37016350977629964
273,0.3688882045672768,0.4070706786163141
274,0.4340377225955455,0.45957596882011886
275,0.5034342541077108,0.5134438627417237
276,0.442474093313079,0.4662387958649585
277,0.5517964772849063,0.5423204911578835
278,0.6373031771052806,0.5822940894852243
279,0.6050575375099988,0.5512122206272734
280,0.5691225394827645,0.5225378862541966
281,0.6006568084096505,0.5486455809578376
282,0.6739517423018989,0.6090930616590191
283,0.6589036307053805,0.5922935062439527
284,0.6936385846865127,0.6168570885671806
285,0.7700965022285722,0.6777057129005549
286,0.7703909125457313,0.6818362471567276
287,0.872966923546539,0.7550328888328953
288,0.9927583930254631,0.8547880157803868
289,0.991647792656619,0.8425753667971801
290,1.0262597460531704,0.8746669563741214
291,1.0507194667857975,0.8940106147296069
292,1.102958497015621,0.942879634573838
293,1.1384226246567202,0.9835835820481722
294,1.1483959729768891,0.9844402235651851
295,1.1879574488010578,1.0163061232849095
296,1.2355488362230156,1.0416342416608493
297,1.2781067066538445,1.0739429565623333
298,1.258071770661,1.0615421613699476
299,1.2382833359183805,1.0363963628541883
300,1.2992712903677477,1.079864465150066
301,1.3635328626577197,1.128823092807171
302,1.3147855387041099,1.0938881558731293
303,1.2009866176298718,1.0269195217213494
304,1.2242841340701673,1.0504663200894593
305,1.2286633943090182,1.049704619491211
306,1.205048297299272,1.0348798578163179
307,1.1872173484700437,1.0220372040363337
308,1.2055219118316107,1.0393818851596857
309,1.200606386777848,1.0356007571660684
310,1.2479988163779223,1.0728897289077337
311,1.2845402434804924,1.0985034496686725
312,1.3047375763924576,1.1336896307778694
313,1.2291415847420066,1.0926069475657378
314,1.1872727229090885,1.0821781909098382
315,1.1212600152700014,1.0219347878120335
316,1.2439863185018822,1.129313178140883
317,1.2534109589605218,1.1340256015272916
318,1.2551225996005617,1.1237839250266628
319,1.345199808936784,1.2073784060239552
320,1.286084224829036,1.159582271931383
321,1.226727151988847,1.1106409523556044
322,1.0235534962733635,0.9325375209901737
323,0.9699492870014849,0.8904176728318957
324,0.8100595213810645,0.7492539940867543
325,0.8224385274589141,0.7526821461342742
326,0.7585519155960346,0.7061873729657502
327,0.8075586646229161,0.7244262438415683
328,0.7783662525738737,0.6940626632727847
329,0.8097360665058398,0.7266360330041595
330,0.8466001166099425,0.7551225041374353
331,0.7492141989966601,0.679613846663268
332,0.7252784941233406,0.655342604203646
333,0.7409348220117,0.6683432027888994
334,0.7288395292606498,0.6655204305830201
335,0.6973013984435202,0.6372295143375817
336,0.7178091204646595,0.667396712850438
337,0.6687073896923491,0.6289500221512649
338,0.7575298531576289,0.6910097699338495
339,0.7485063791050542,0.6765581465795151
340,0.7584747950667792,0.6740634304564906
341,0.8531062527144463,0.7532909208312981
342,0.8246273531474378,0.7295817941909216
343,0.8597364859846384,0.7375455190846836
344,0.9067961401237035,0.7767646311897674
345,0.9179238106331905,0.7914714933352865
346,0.9209414627333773,0.793460704620861
347,1.0112124589888511,0.8574069754655167
348,1.0739335618944144,0.9149299681039129
349,1.0963929206997085,0.9298110739462757
350,1.1396318367680995,0.963955618576494
351,1.1716244528885902,0.9878393108240489
352,1.1741763215052239,0.9922926374576047
353,1.1053918941389669,0.9443238324907044
354,1.1398697843940453,0.9767573602626292
355,1.1680949705143047,0.9909177364681587
356,1.16086749542975,0.982589009704938
357,1.3311157273541079,1.1182500276333538
358,1.3850981549824408,1.164066293325747
359,1.2659785209386938,1.0646298056345453
360,1.2282752825583092,1.0379753236074456
361,1.2282752825583092,1.0379753236074456
362,1.1551209984216315,0.9811096145948708
363,1.017996224353616,0.8662623002414287
364,0.9855709381215125,0.8427631615032871
365,0.9962577167643235,0.8453454553705073
366,0.9679671405430317,0.8197175538340992
367,0.8686000482634754,0.7435107028836322
368,0.8333229845184373,0.7136732574354163
369,0.7267926154402472,0.642553902625965
370,0.6715589764975323,0.6005790346525199
371,0.6004127350998918,0.5371707081045817
372,0.5723325531821322,0.5258775848268145
373,0.5415296822981489,0.5063577943939481
374,0.46071461604152897,0.4452100051382957
375,0.428415820153149,0.41978373615783604
376,0.49931586738964995,0.4750979875365115
377,0.5182921808093247,0.47888802086675636
378,0.5672398775087986,0.5213103583264452
379,0.5811186364874,0.5305205964692766
380,0.61051465658434,0.557981999000254
381,0.5792274258293092,0.5462656000195816
382,0.6407908787264821,0.5974411379657982
383,0.6595649463680249,0.6130383322787973
384,0.6543624970630119,0.6122801896913421
385,0.6955497298950036,0.6492065746136132
386,0.6380572207493931,0.5951072222105079
387,0.6468217226644876,0.6033040230764778
388,0.6351574388044328,0.589758789190426
389,0.694038554150738,0.6372917401302781
390,0.6658622713037071,0.6169483294075808
391,0.6629448714152282,0.623843548962063
392,0.6629448714152282,0.623843548962063
393,0.7239826192019566,0.6689544704788867
394,0.7843702871236058,0.727132810616819
395,0.7848525150862111,0.7267308869989768
396,0.7914281830594891,0.7314226265899343
397,0.7531455482586252,0.6942640429174535
398,0.7025119908244634,0.6581649016836972
399,0.7260513309090414,0.6710262487417897
400,0.7137717016499427,0.6642558057207566
401,0.6905922970114957,0.6464617292206238
402,0.6068364326187525,0.5841067865755286
403,0.581681749242806,0.5755141095146968
404,0.5757516959727945,0.5698648685408682
405,0.540614304008782,0.5420961972961977
406,0.538678996901418,0.5280229194386304
407,0.4631906133740892,0.4625201018989017
408,0.4402807056492655,0.4424484272918884
409,0.40290158808740917,0.4140064296167334
410,0.44677032868772176,0.44309207960235114
411,0.5426436870190965,0.5122468743753121
412,0.5721759524977502,0.5380723760959597
413,0.5111158855521486,0.4853068130437542
414,0.45736764630109344,0.4381185891398315
415,0.5170926776394759,0.4875647611143584
416,0.5126882835122594,0.48161911336219654
417,0.4969813227472344,0.46605500272736894
418,0.46759714098501975,0.4439858958057988
419,0.42800501524973483,0.4098099217953527
420,0.4162058817226292,0.40023135545119964
421,0.4016768470879713,0.3817948988670069
422,0.42205984743309144,0.39912304140792726
423,0.45866873923902296,0.42905746742611933
424,0.5448162010284737,0.4928381424066277
425,0.6071768520253651,0.5437771465221752
426,0.5618808590332048,0.503922692615065
427,0.6037831518163922,0.537287803349455
428,0.6252441871999521,0.5491406202835394
429,0.6423816035758372,0.5595544577769516
430,0.6578569601452774,0.5730146463465579
431,0.6063460643264117,0.5250685201355177
432,0.5777461536185051,0.49822760949055994
433,0.5888407097862497,0.5168405173209438
434,0.6347132710472816,0.5507029727594372
435,0.592543884073167,0.5163821190899552
436,0.5615684875634017,0.4991607608741687
437,0.5085197490850292,0.45636786407438606
438,0.4746662167018225,0.4330401290069858
439,0.43627069868233986,0.4001685978767023
440,0.47519129128585846,0.42843365208749323
441,0.5074430536637545,0.4567199705865498
442,0.45158751165280236,0.409723086300786
443,0.444236333911413,0.40306271529854504
444,0.4539238130699916,0.4119407489845345
445,0.46028488514768684,0.4146660138501572
446,0.49599516082018374,0.44294491676452497
447,0.5002660211803872,0.44559920935334923
448,0.5634613452377601,0.5023626536253079
449,0.5809732866566802,0.5076677027212012
450,0.525995559305917,0.4643141316350377
451,0.5263940185103706,0.46097218429073517
452,0.5166767944507383,0.4534706800206447
453,0.5298155061535312,0.4664099089246618
454,0.6025271355261975,0.5287200878427833
455,0.5780714161812751,0.50811445038753
456,0.5932621998748056,0.5147351256751481
457,0.6204707237431654,0.5378849854116777
458,0.6665304953695408,0.5778452456182315
459,0.6726748286292344,0.5800964127185735
460,0.6823562931304934,0.5915160109226049
461,0.7238096303882594,0.6284069882817808
462,0.7083246054838354,0.6065270807141362
463,0.7951251053225881,0.6703579163757057
464,0.7935175335413618,0.6800985817223925
465,0.8220326871594524,0.7106421582081042
466,0.7729821995568853,0.6740517479627387
467,0.7995018014956593,0.6964455617705523
468,0.8346185591063253,0.72997066200258
469,0.8506817227237209,0.7497464889068349
470,0.8767049954232192,0.7707248769769328
471,0.783492048001691,0.690771032089394
472,0.7800679299134143,0.6869512878300593
473,0.7077146881784654,0.6317515130277885
474,0.6383625105812283,0.5742416209878018
475,0.6233839430621024,0.5710477909818925
476,0.659923811908944,0.5932467450256732
477,0.6379877002173179,0.5825658120283156
478,0.5982193424933304,0.5466815824847076
479,0.5564978601460092,0.511676987122387
480,0.5343732043268069,0.49344330202098363
481,0.5436387204805668,0.5130416679222987
482,0.529515277992255,0.5029911394268712
483,0.5366271905152272,0.5060076816370872
484,0.5001035211402093,0.47505984897840814
485,0.4409114740941347,0.42053400376096706
486,0.46267215274809825,0.43665082134221855
487,0.5050363165964447,0.47446503371615056
488,0.47844268607862206,0.4561943461485195
489,0.429742796098787,0.4142428087875165
490,0.42286556571402145,0.4022750107279337
491,0.3984618538264638,0.3744651932077018
492,0.38705254127651595,0.35981830426309946
493,0.4138867419582529,0.3826113274879374
494,0.42695687638347307,0.3947304293561411
495,0.41357111581948863,0.38261711249280134
496,0.36968569858910705,0.3417984306499377
497,0.3114412526968247,0.28846130055661007
498,0.3416812379711746,0.3191746858618036
499,0.3215201709460971,0.3110530007087047
500,0.3756529290289606,0.3494630377569699
501,0.3453789144588375,0.32499762528336523
502,0.29525788449930845,0.2863170066715037
503,0.2510471393152224,0.25317034788281373
504,0.28626698547654833,0.2870844736600737
505,0.31412788314853596,0.3088686553322306
506,0.32063253127125935,0.3205961929353999
507,0.2997929051392291,0.300563227647278
508,0.2880509206385451,0.2895512121239156
509,0.30934709495361956,0.308446323523433
510,0.2959612504200242,0.2945249393944262
511,0.3127773989835485,0.3137313658814965
512,0.2847842908963305,0.2995666695946644
513,0.24454852828325954,0.2610389150453289
514,0.2340416035326127,0.25383163814002
515,0.2202886106558083,0.23890239244362232
516,0.22684004618599823,0.25411054878403144
517,0.2178329479658745,0.25128514865120605
518,0.2368133026906819,0.2647902414733158
519,0.2606406468455113,0.2768691069828473
520,0.25241602203817537,0.271992869544689
521,0.3138805538479331,0.3254651796534494
522,0.39500257293111884,0.3915811544526995
523,0.37602785580289544,0.3713335767967541
524,0.4203310683198613,0.40314486012511064
525,0.42746278749000327,0.39896633050047847
526,0.4358431236341509,0.4066122668750345
527,0.42886852010480225,0.4021794727177092
528,0.42929813433011377,0.4035979056621783
529,0.437571776262876,0.4135552999138792
530,0.43706754806018727,0.41067545272197614
531,0.44702091340707545,0.4165328224913013
532,0.46499261613598986,0.4264439768092565
533,0.4471201725749326,0.4086607889337567
534,0.43702848122111604,0.39869564763020676
535,0.4357691773795516,0.3950705170604402
536,0.48409681435016,0.42964684254822816
537,0.48234659071354863,0.42831074655263496
538,0.48615954716048415,0.42392988373707474
539,0.5329001477288214,0.4640223157898155
540,0.5509168886940335,0.4809397898434932
541,0.5580796097521539,0.4821758209998499
542,0.6054490282728843,0.5175158485166159
543,0.6130896258120223,0.5267549967383683
544,0.6108236608662753,0.5279947555551127
545,0.6150278637010484,0.5365246490468152
546,0.622076756517661,0.5400773861708461
547,0.5829946733383292,0.5070374260557485
548,0.5987437997310745,0.5232633853830962
549,0.5381496361938229,0.46957255390250435
550,0.5420979073867087,0.4754943491564095
551,0.5446569520406509,0.4781293681022901
552,0.5511198092562363,0.4806346023099041
553,0.5511198092562363,0.4806346023099041
554,0.5832600832147157,0.4963773257001445
555,0.5832751513021595,0.5023866830827007
556,0.5535425166940965,0.47695206109779603
557,0.5262128276237961,0.4531762527066916
558,0.5072011001011161,0.44292009655096953
559,0.5012783994749224,0.4428756408234164
560,0.48558546707923733,0.4322060132739072
561,0.4782346371582096,0.4374184692991152
562,0.4840897690120824,0.4389194716089393
563,0.5276902957084271,0.469416239347707
564,0.5553498407199289,0.49024960567409337
565,0.5126633367844242,0.4616355551620474
566,0.48825257319799,0.44170427732058376
567,0.4487595978299686,0.4008719948845724
568,0.4136210318601458,0.3721113580605974
569,0.38720297138693777,0.35170587297490946
570,0.40664698788501435,0.3646760960279673
571,0.3569980035132931,0.31737632698034646
572,0.34682036522286086,0.3122384422654119
573,0.3744369261280701,0.3314106595841121
574,0.3472252342066917,0.31141023717202204
575,0.3315813377141476,0.29615610897400846
576,0.34060990557497417,0.3053063047921862
577,0.3593994314380637,0.32113270950082246
578,0.38028784360353746,0.33488731702951985
579,0.4040981768105579,0.3544089751090813
580,0.43970494138487387,0.3846168550950973
581,0.46213923981770805,0.40353796747639303
582,0.44446052261263347,0.38546106802507724
583,0.45264068668845414,0.3942764478346935
584,0.46297959689148604,0.4083709064027702
585,0.4814734804514124,0.423042457868947
586,0.5005363756238893,0.4347286616870023
587,0.52344729094687,0.45815836892616896
588,0.4939011301970575,0.43560027098478626
589,0.4865986382210182,0.43002033900662207
590,0.44687321110486894,0.3966455350213869
591,0.4549563401343369,0.4053428877247748
592,0.47513390405215755,0.4210806558061407
593,0.49762700311954217,0.4395071064408249
594,0.4920057915746695,0.4419534610109135
595,0.4642067212538485,0.420553033926851
596,0.45429147831072264,0.4105076368004291
597,0.43164148348332093,0.3918077429964657
598,0.4468162151708442,0.402590976807174
599,0.4532239446356535,0.40989160184122697
600,0.4398401432116187,0.40331202434867075
601,0.46988862325729563,0.43062278458540315
602,0.47939460355087765,0.4424580987890782
603,0.47659363990790815,0.43818152202596006
604,0.4392557912012727,0.4085703337455108
605,0.43518628629532186,0.4049777553361751
606,0.39189961280041535,0.3687728780488138
607,0.3856699376040288,0.3663711637908575
608,0.40813571073564886,0.38459324584516696
609,0.3901684821195115,0.3691341325464395
610,0.37179857712408776,0.34481807091924493
611,0.40961933928404726,0.380092045533631
612,0.4080861796760381,0.3812592789060637
613,0.3704244716384479,0.3470768267741968
614,0.38826435957559724,0.35976561842885246
615,0.37063765255843506,0.34518175895232084
616,0.3934146492495744,0.3693423931091847
617,0.33904788153225623,0.325514908733315
618,0.3356196325246532,0.3182905598233077
619,0.33456967009022004,0.3181895938382988
620,0.3969556607648216,0.37399020787215015
621,0.48311124344321704,0.4444434277465784
622,0.5326431394954428,0.48746154553524285
623,0.5295905140001095,0.48534613738490445
624,0.5815060069040304,0.528815334477071
625,0.5988927820569999,0.5377505873914745
626,0.6600564821993621,0.5792164529475425
627,0.6391294477146104,0.5550137061691195
628,0.6021250277705074,0.5222386231667739
629,0.5349526253200733,0.4741488887873964
630,0.5103703666030058,0.45402518234335715
631,0.5358197379698939,0.47778719158227256
632,0.5169250300436108,0.4687320677098715
633,0.5503554997335713,0.49565133010906415
634,0.5113321085700787,0.4621440855770666
635,0.48148824793855693,0.43881768838479623
636,0.4889588726837042,0.441045951356392
637,0.4951887520232885,0.4534802328067345
638,0.5195276825604074,0.47054232092729775
639,0.47245848032399945,0.4272187135807251
640,0.4815298798040216,0.436537126808831
641,0.4788875519296479,0.4301631545536066
642,0.4919946494657055,0.44111078284228833
643,0.508355801104349,0.4527898880287499
644,0.508513732658593,0.44801449396015336
645,0.4788921919580118,0.42401303381621924
646,0.4852736007933494,0.4302191873838853
647,0.4824899762185186,0.4308915163336293
648,0.45736691314765193,0.4034962892092431
649,0.4297503630940004,0.38112792215265595
650,0.4390504381592368,0.3873419720259857
651,0.43799931251792734,0.38464581034862466
652,0.4136465866265157,0.36265784986083865
653,0.4304754837471668,0.38064196621269153
654,0.41434910550863685,0.3712879579128134
655,0.4170152045444501,0.37828879581330116
656,0.4122183674683902,0.3702124126095597
657,0.4275103731981539,0.3765521555965934
658,0.42911112961232273,0.3771832635879133
659,0.43373745896617244,0.38180551026821313
660,0.43635389561113747,0.38131075543979154
661,0.4514495278217636,0.3963889446438784
662,0.4734409167878486,0.41668637384602936
663,0.4558359155421732,0.4040254631670982
664,0.42764426150223167,0.3791686641585531
665,0.456539924599815,0.4109357278760135
666,0.43220053129764907,0.38893900170170537
667,0.43414623089091803,0.39707918180225743
668,0.4341963817011364,0.3984083196376998
669,0.41234861005232176,0.3780517850973985
670,0.42948500859965283,0.39572970878736413
671,0.4397788345959938,0.407465682998016
672,0.43297980288400006,0.4005969955327459
673,0.42199211266617903,0.387551697194378
674,0.44003587567241675,0.41331802794099637
675,0.46195525117996256,0.43225807663302385
676,0.44807252809121734,0.42020773305312054
677,0.3917829175960368,0.3911943108304819
678,0.404134363454818,0.41054473532589353
679,0.3947515416580212,0.40644442769503625
680,0.38641895443752466,0.3974448395702929
681,0.40059357156809744,0.40530170205659244
682,0.42626361760237413,0.4338308735404498
683,0.4459659381382606,0.4476566348754315
684,0.43124608273258036,0.43408919715542177
685,0.41892989539576436,0.4204846229460754
686,0.4147908709411126,0.41949032935400515
687,0.37579338208582136,0.3806156834436488
688,0.3436233597021841,0.34861088699740395
689,0.3145699549804484,0.32025855066183595
690,0.34522729150958403,0.34191833799700383
691,0.3273319775057147,0.32080585411483065
692,0.3615547229032105,0.3435606185217148
693,0.36211851601667755,0.3416372903798862
694,0.37380140236771836,0.343278205850585
695,0.36690396016255433,0.34059647293107126
696,0.3801960393917717,0.34996996830346444
697,0.4066135654281795,0.36823882896787524
698,0.3861474017522814,0.348903262223877
699,0.39391427460700423,0.3543535894245604
700,0.37229846556429685,0.3317380837418989
701,0.3701198770908523,0.32906729106271015
